what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408640483812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408640485843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408640487049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408640500385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408640601506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1408640605636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408640618504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408640620281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408640621652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408640630994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408640704771
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1408640718006
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1408640718832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408640721443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408643491492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408643501033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408655087814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408655099262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408655103220
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408655136712
started,bundle,org.eclipse.mylyn.builds.core,1.4.0.v20140328-2337,"org.eclipse.mylyn.builds.core",1408655150364
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1408655156962
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1408655156962
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1408655156962
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1408655156962
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1408655156962
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1408655156962
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1408655156962
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1408655156962
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1408655156962
