what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415372191855
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1415372195737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415372238995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415372244402
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1415372247999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372280544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372297692
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415372302192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415372309611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372310688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372352859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372360287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372362928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372365913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372376342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415372384507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372385319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372403822
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1415372409633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415372412514
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1415372415135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372420439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372434410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415372444450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415372446269
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1415372449809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372451493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415372498274
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415372502345
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1415372512201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415372521577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415372522188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415372523049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415372523665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415373467121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415378351186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415378354582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415379798229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415379808589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415379896249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415379903225
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1415379905775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415379925830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415379927637
