what,kind,bundleId,bundleVersion,description,time
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299202528
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299210911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299210990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299212073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299228622
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299232310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299240065
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299243453
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403299246147
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403299251504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403299253245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299365595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299365785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299375369
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299377895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299396776
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299399013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299406840
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299409181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299470937
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299473708
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403299479542
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403299481655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403299485133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403299486220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299537936
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299540533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299548326
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299550708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403299554490
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299556909
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403299560563
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403299567463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299577939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299626281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299637326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299643025
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299646000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299651881
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299653892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299662840
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299665283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299716473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299721887
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299724651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403299737984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403299739083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299752438
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299755562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299764176
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299766138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403299786319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403299786546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403299787066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403299788203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403299788400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403299788699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299791932
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299794083
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403299800354
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403299803024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403299809545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403299812000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299813007
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299815113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299835168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299839643
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299842682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299857001
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299859635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403299875382
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403299878426
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403299889054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403299896717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403327297246
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403327306701
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403327324220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403327324277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403327325408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1403327333730
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403327360492
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403327369252
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403327373462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403327381603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403327384836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403327387179
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403327388732
