what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830336430
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830338943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397830365042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397830367146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830373620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830376864
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830378768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830428399
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830431021
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830439286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397830439327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397830440444
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830446752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397830446794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397830447706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830463185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830464664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830465736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830467313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830468186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830469012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397830470657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830476713
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830479293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397830507578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397830509986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830510731
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830512702
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1397830515096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397830520894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1397830520923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397830524249
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1397830556225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397830561875
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1397830564565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1397830574568
