what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403330809968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330811471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330823749
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330825750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403330828361
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403330830757
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403330832202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403330836484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330838083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330846623
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330848424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403330851352
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403330853806
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403330855181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403330859827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330861474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330867474
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330868807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403330871306
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403330873373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403330874793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403330879708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330880721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330889802
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330891833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403330894392
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403330896831
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403330899302
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330924237
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1403330929437
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403330931856
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330934257
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403330936190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403330941611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330943254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403330951557
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1403330953076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403330955447
